site_id,geo_lat,geo_lon,data_type,data_class,data_source,error
380094202,29.98493973,-81.52930705,GIC,calculated,GMU,no GIC comparison file
380119229,28.81498327,-81.88791595,GIC,calculated,GMU,no GIC comparison file
380371058,27.09792243,-82.38882136,GIC,calculated,GMU,no GIC comparison file
380371079,26.97711934,-82.30917063,GIC,calculated,GMU,no GIC comparison file
380476937,29.55797149,-82.50537218,GIC,calculated,GMU,no GIC comparison file
380477056,29.56539532,-82.47435589,GIC,calculated,GMU,no GIC comparison file
380551972,29.66964055,-82.5942715,GIC,calculated,GMU,no GIC comparison file
381201578,26.64987775,-80.71318517,GIC,calculated,GMU,no GIC comparison file
381438623,27.52349556,-81.92583461,GIC,calculated,GMU,no GIC comparison file
381558938,27.93268962,-81.88883218,GIC,calculated,GMU,no GIC comparison file
381590862,27.82401812,-81.88789478,GIC,calculated,GMU,no GIC comparison file
381760442,28.05263871,-81.80614802,GIC,calculated,GMU,no GIC comparison file
381797798,32.04117647,-81.14456335,GIC,calculated,GMU,no GIC comparison file
381941566,25.68282314,-80.47701822,GIC,calculated,GMU,no GIC comparison file
382412257,28.97725696,-81.32425634,GIC,calculated,GMU,no GIC comparison file
382412268,28.90491917,-81.33443307,GIC,calculated,GMU,no GIC comparison file
382412285,29.01492211,-81.3721846,GIC,calculated,GMU,no GIC comparison file
382840426,28.27817346,-81.43441126,GIC,calculated,GMU,no GIC comparison file
382908225,27.74880078,-81.81848735,GIC,calculated,GMU,no GIC comparison file
383037049,42.27353212,-71.12060229,GIC,calculated,GMU,no GIC comparison file
383102699,40.6170537,-74.19615879,GIC,calculated,GMU,no GIC comparison file
383102723,40.6620781,-74.00268824,GIC,calculated,GMU,no GIC comparison file
383229027,26.35588342,-81.75578774,GIC,calculated,GMU,no GIC comparison file
383356867,27.74877702,-81.85345679,GIC,calculated,GMU,no GIC comparison file
383405172,43.09732458,-70.78616621,GIC,calculated,GMU,no GIC comparison file
383614333,26.63913796,-82.02308313,GIC,calculated,GMU,no GIC comparison file
383837116,33.81265972,-117.8696995,GIC,calculated,GMU,no GIC comparison file
384800363,34.00816295,-117.9499008,GIC,calculated,GMU,no GIC comparison file
385108815,33.74217984,-84.59234699,GIC,calculated,GMU,no GIC comparison file
385259845,27.09017165,-82.15834015,GIC,calculated,GMU,no GIC comparison file
385486666,33.452048,-82.08166995,GIC,calculated,GMU,no GIC comparison file
385588492,35.80569771,-76.87969428,GIC,calculated,GMU,no GIC comparison file
386364447,34.85803031,-118.4371769,GIC,calculated,GMU,no GIC comparison file
386799112,31.89746496,-97.01807523,GIC,calculated,GMU,no GIC comparison file
389174031,33.7655369,-118.2251044,GIC,calculated,GMU,no GIC comparison file
389174036,33.77882116,-118.227348,GIC,calculated,GMU,no GIC comparison file
391063456,39.40407372,-87.49617127,GIC,calculated,GMU,
391321453,40.72296669,-80.09839513,GIC,calculated,GMU,no GIC comparison file
393042424,32.66485055,-112.8594305,GIC,calculated,GMU,no GIC comparison file
394530262,32.36946468,-112.8302276,GIC,calculated,GMU,no GIC comparison file
394710539,34.0881403,-118.347489,GIC,calculated,GMU,no GIC comparison file
394895302,33.90271323,-118.4019297,GIC,calculated,GMU,no GIC comparison file
397565659,39.36098815,-102.3357052,GIC,calculated,GMU,no GIC comparison file
401134248,40.84026941,-74.87203229,GIC,calculated,GMU,no GIC comparison file
402225518,33.58060947,-114.8172217,GIC,calculated,GMU,no GIC comparison file
402497015,36.77077394,-76.07693326,GIC,calculated,GMU,no GIC comparison file
402544267,36.79039825,-75.99843042,GIC,calculated,GMU,no GIC comparison file
402665312,36.8417174,-76.17500039,GIC,calculated,GMU,no GIC comparison file
402756089,36.79791545,-76.10725304,GIC,calculated,GMU,no GIC comparison file
402928867,36.82149223,-76.00161149,GIC,calculated,GMU,no GIC comparison file
407016872,32.80876587,-116.6830663,GIC,calculated,GMU,no GIC comparison file
407509656,36.8499928,-76.01739477,GIC,calculated,GMU,no GIC comparison file
412191877,40.86836119,-74.22137607,GIC,calculated,GMU,no GIC comparison file
412279437,36.77131716,-76.09243281,GIC,calculated,GMU,no GIC comparison file
413126075,36.81453888,-76.28391124,GIC,calculated,GMU,no GIC comparison file
413188983,26.80706207,-81.75780965,GIC,calculated,GMU,no GIC comparison file
413445217,35.38217009,-120.0604472,GIC,calculated,GMU,no GIC comparison file
414536041,36.863825,-76.24850817,GIC,calculated,GMU,no GIC comparison file
415389214,27.33710438,-80.43598597,GIC,calculated,GMU,no GIC comparison file
420671849,40.2052957,-76.96712332,GIC,calculated,GMU,no GIC comparison file
422884276,35.65702786,-89.39460042,GIC,calculated,GMU,no GIC comparison file
423051081,30.33266211,-85.75143073,GIC,calculated,GMU,no GIC comparison file
423874222,44.11913612,-73.16546609,GIC,calculated,GMU,no GIC comparison file
425289605,29.6765112,-91.13753656,GIC,calculated,GMU,no GIC comparison file
425756328,28.93792438,-97.7999987,GIC,calculated,GMU,no GIC comparison file
426044666,28.26409886,-81.54892749,GIC,calculated,GMU,no GIC comparison file
430456450,38.73389815,-75.26452081,GIC,calculated,GMU,no GIC comparison file
432348485,40.48680156,-74.28558831,GIC,calculated,GMU,no GIC comparison file
432713189,35.92705585,-76.61908155,GIC,calculated,GMU,no GIC comparison file
435511383,39.74077545,-75.50958247,GIC,calculated,GMU,no GIC comparison file
440547758,34.75073339,-85.27351719,GIC,calculated,GMU,no GIC comparison file
447113613,41.28842657,-82.08806276,GIC,calculated,GMU,no GIC comparison file
448706648,28.18173671,-81.27312873,GIC,calculated,GMU,no GIC comparison file
451971720,27.32119223,-98.99811752,GIC,calculated,GMU,no GIC comparison file
451971746,27.32758474,-99.41155741,GIC,calculated,GMU,no GIC comparison file
452963698,29.78733702,-82.03746591,GIC,calculated,GMU,no GIC comparison file
453015274,26.48749463,-98.59449994,GIC,calculated,GMU,no GIC comparison file
453015280,26.45769446,-98.73702095,GIC,calculated,GMU,no GIC comparison file
453310286,32.1663965,-101.8814852,GIC,calculated,GMU,no GIC comparison file
453310291,32.72112017,-101.632967,GIC,calculated,GMU,no GIC comparison file
453310297,32.00357601,-101.2731756,GIC,calculated,GMU,no GIC comparison file
453376936,33.0013738,-99.6054944,GIC,calculated,GMU,no GIC comparison file
453376943,32.63581384,-99.53783801,GIC,calculated,GMU,no GIC comparison file
453376973,32.64807286,-101.3957598,GIC,calculated,GMU,no GIC comparison file
453376999,33.0329378,-101.6837119,GIC,calculated,GMU,no GIC comparison file
453589128,35.25495879,-101.3596449,GIC,calculated,GMU,no GIC comparison file
453589230,35.29216614,-102.5825555,GIC,calculated,GMU,no GIC comparison file
453589249,35.31350915,-102.0501861,GIC,calculated,GMU,no GIC comparison file
453589271,34.77305372,-102.2980955,GIC,calculated,GMU,no GIC comparison file
453589272,34.7733778,-102.3045497,GIC,calculated,GMU,no GIC comparison file
453589277,34.51973653,-102.0386865,GIC,calculated,GMU,no GIC comparison file
453589282,34.31678931,-101.2407896,GIC,calculated,GMU,no GIC comparison file
453589284,34.43222756,-101.359587,GIC,calculated,GMU,no GIC comparison file
453589317,33.77829931,-100.8765375,GIC,calculated,GMU,no GIC comparison file
453589361,32.86022106,-101.0088003,GIC,calculated,GMU,no GIC comparison file
453794442,34.37339365,-100.0868415,GIC,calculated,GMU,no GIC comparison file
453794448,35.62022695,-100.5413565,GIC,calculated,GMU,no GIC comparison file
453794456,35.40760453,-100.8199714,GIC,calculated,GMU,no GIC comparison file
453794474,35.4147799,-101.2563436,GIC,calculated,GMU,no GIC comparison file
453794498,35.4022323,-101.1538371,GIC,calculated,GMU,no GIC comparison file
453794513,35.4430283,-101.3728442,GIC,calculated,GMU,no GIC comparison file
454066818,32.52473639,-99.82239353,GIC,calculated,GMU,no GIC comparison file
454423097,29.98850208,-81.53083465,GIC,calculated,GMU,no GIC comparison file
454565183,33.32461098,-97.3106036,GIC,calculated,GMU,no GIC comparison file
454696267,32.90477006,-97.38394207,GIC,calculated,GMU,no GIC comparison file
454919432,31.00456531,-97.25960302,GIC,calculated,GMU,no GIC comparison file
454919461,31.96397524,-96.51800385,GIC,calculated,GMU,no GIC comparison file
455746945,26.31233543,-80.21883906,GIC,calculated,GMU,no GIC comparison file
457733392,38.7437756,-77.5026272,GIC,calculated,GMU,no GIC comparison file
457746624,32.03737916,-102.2462566,GIC,calculated,GMU,no GIC comparison file
460067223,40.09557097,-82.74807769,GIC,calculated,GMU,no GIC comparison file
460230635,39.93367518,-75.0535891,GIC,calculated,GMU,no GIC comparison file
460593338,35.29566165,-101.8409848,GIC,calculated,GMU,no GIC comparison file
460593349,35.2508256,-101.9372175,GIC,calculated,GMU,no GIC comparison file
460593356,35.29718242,-102.7102782,GIC,calculated,GMU,no GIC comparison file
461017241,34.04318425,-84.05197327,GIC,calculated,GMU,no GIC comparison file
461754621,31.68586882,-97.37505254,GIC,calculated,GMU,no GIC comparison file
461754710,31.81447509,-97.39644068,GIC,calculated,GMU,no GIC comparison file
462426907,31.056312,-97.31271425,GIC,calculated,GMU,no GIC comparison file
462642680,30.00556017,-97.40439079,GIC,calculated,GMU,no GIC comparison file
462642771,30.2753841,-97.53973236,GIC,calculated,GMU,no GIC comparison file
463732641,35.49560456,-101.0423545,GIC,calculated,GMU,no GIC comparison file
463968011,33.96964633,-84.25877513,GIC,calculated,GMU,no GIC comparison file
463971327,33.90962543,-84.24335007,GIC,calculated,GMU,no GIC comparison file
464627686,36.5207595,-100.8652151,GIC,calculated,GMU,no GIC comparison file
464627704,36.52524768,-100.9498768,GIC,calculated,GMU,no GIC comparison file
464688503,37.29354553,-98.46530392,GIC,calculated,GMU,no GIC comparison file
468425157,33.4737594,-100.857231,GIC,calculated,GMU,no GIC comparison file
468425160,33.75041798,-100.9915587,GIC,calculated,GMU,no GIC comparison file
469035522,40.22440788,-75.22835849,GIC,calculated,GMU,no GIC comparison file
476947518,31.56393374,-84.1112601,GIC,calculated,GMU,no GIC comparison file
480697705,35.37910218,-119.9168327,GIC,calculated,GMU,no GIC comparison file
485746790,34.80422962,-85.43952362,GIC,calculated,GMU,no GIC comparison file
486846715,42.43988547,-87.89887241,GIC,calculated,GMU,
487151219,33.78864506,-89.81923112,GIC,calculated,GMU,no GIC comparison file
487422069,33.39036273,-91.06193718,GIC,calculated,GMU,no GIC comparison file
488376709,42.02111796,-87.97183122,GIC,calculated,GMU,no GIC comparison file
489376638,28.40355138,-98.19400695,GIC,calculated,GMU,no GIC comparison file
489376730,28.81551365,-97.7406401,GIC,calculated,GMU,no GIC comparison file
489376761,28.85889494,-97.87860378,GIC,calculated,GMU,no GIC comparison file
489453644,27.91895359,-97.96141307,GIC,calculated,GMU,no GIC comparison file
489724769,41.6430515,-87.85310602,GIC,calculated,GMU,no GIC comparison file
489966009,41.75304185,-87.79314774,GIC,calculated,GMU,no GIC comparison file
490163654,34.05903488,-101.1794576,GIC,calculated,GMU,no GIC comparison file
490381431,41.60206035,-87.54880122,GIC,calculated,GMU,no GIC comparison file
490625027,41.91272378,-88.00318978,GIC,calculated,GMU,no GIC comparison file
490625028,41.91290548,-87.9939722,GIC,calculated,GMU,no GIC comparison file
490625032,41.92361987,-87.95489739,GIC,calculated,GMU,no GIC comparison file
491528894,41.94698735,-88.03242931,GIC,calculated,GMU,no GIC comparison file
492256602,41.49218201,-87.86641053,GIC,calculated,GMU,no GIC comparison file
492392283,40.9295569,-84.56070254,GIC,calculated,GMU,no GIC comparison file
493980864,31.5791553,-93.46442613,GIC,calculated,GMU,no GIC comparison file
494261693,31.98218815,-93.18730816,GIC,calculated,GMU,no GIC comparison file
494261694,31.98003201,-93.18766271,GIC,calculated,GMU,no GIC comparison file
494732447,32.05534258,-93.41734055,GIC,calculated,GMU,no GIC comparison file
495564973,44.32329342,-71.99936493,GIC,calculated,GMU,no GIC comparison file
495564978,44.32093101,-72.00310388,GIC,calculated,GMU,no GIC comparison file
496524852,30.99445697,-102.2914863,GIC,calculated,GMU,no GIC comparison file
497970822,32.93199955,-80.13499887,GIC,calculated,GMU,no GIC comparison file
498104820,34.39250765,-101.314887,GIC,calculated,GMU,no GIC comparison file
498236279,35.1638446,-100.9401516,GIC,calculated,GMU,no GIC comparison file
498236284,35.16680756,-100.9400828,GIC,calculated,GMU,no GIC comparison file
503186910,30.14201695,-102.4028883,GIC,calculated,GMU,no GIC comparison file
503186930,30.59131036,-102.6028778,GIC,calculated,GMU,no GIC comparison file
504125676,39.07549617,-77.53152922,GIC,calculated,GMU,no GIC comparison file
505262696,38.77653698,-77.5360083,GIC,calculated,GMU,no GIC comparison file
505381346,37.08435675,-97.13523286,GIC,calculated,GMU,no GIC comparison file
505381347,37.40719171,-97.20658608,GIC,calculated,GMU,no GIC comparison file
506769547,40.93024044,-74.0274603,GIC,calculated,GMU,no GIC comparison file
506774915,40.89902037,-74.07024637,GIC,calculated,GMU,no GIC comparison file
507591114,33.69883367,-115.3128686,GIC,calculated,GMU,no GIC comparison file
508017066,32.06880391,-97.74783457,GIC,calculated,GMU,no GIC comparison file
509586593,30.38946867,-97.32471537,GIC,calculated,GMU,no GIC comparison file
510838837,29.91356619,-96.75614723,GIC,calculated,GMU,no GIC comparison file
510839006,29.94406849,-97.0120166,GIC,calculated,GMU,no GIC comparison file
510839019,30.0255218,-96.99492475,GIC,calculated,GMU,no GIC comparison file
511310763,34.48331101,-84.88412101,GIC,calculated,GMU,no GIC comparison file
513670614,39.3968129,-83.10023685,GIC,calculated,GMU,no GIC comparison file
514767401,28.25342283,-97.33990671,GIC,calculated,GMU,no GIC comparison file
515018514,36.44237563,-76.57561094,GIC,calculated,GMU,no GIC comparison file
515325963,28.59831348,-97.04744486,GIC,calculated,GMU,no GIC comparison file
515655402,28.78674546,-97.01044725,GIC,calculated,GMU,no GIC comparison file
516256784,34.01908692,-95.31246327,GIC,calculated,GMU,no GIC comparison file
516459394,33.98597883,-84.00083081,GIC,calculated,GMU,no GIC comparison file
516923171,40.10203782,-83.19608821,GIC,calculated,GMU,no GIC comparison file
522623912,28.98514633,-95.35822393,GIC,calculated,GMU,no GIC comparison file
524281124,46.03276725,-102.607244,GIC,calculated,GMU,no GIC comparison file
525033653,46.95074405,-97.07594134,GIC,calculated,GMU,no GIC comparison file
525173899,40.19110103,-76.94683131,GIC,calculated,GMU,no GIC comparison file
525260982,40.99154603,-74.63535216,GIC,calculated,GMU,no GIC comparison file
526357585,40.22869236,-82.85269584,GIC,calculated,GMU,no GIC comparison file
526357586,40.23070481,-82.84651643,GIC,calculated,GMU,no GIC comparison file
526490165,40.01024017,-83.11592673,GIC,calculated,GMU,no GIC comparison file
526606939,39.58573317,-75.24738737,GIC,calculated,GMU,no GIC comparison file
526612005,40.55160736,-75.64263047,GIC,calculated,GMU,no GIC comparison file
526934987,40.24833684,-75.12535171,GIC,calculated,GMU,no GIC comparison file
526934997,40.21279543,-75.34777184,GIC,calculated,GMU,no GIC comparison file
527044261,38.24991125,-77.78275074,GIC,calculated,GMU,no GIC comparison file
527395306,39.20217867,-75.46928848,GIC,calculated,GMU,no GIC comparison file
527395308,39.37402196,-75.5627986,GIC,calculated,GMU,no GIC comparison file
528021155,44.6383102,-92.99663503,GIC,calculated,GMU,no GIC comparison file
528031124,44.59591858,-93.29591839,GIC,calculated,GMU,no GIC comparison file
532094025,37.08114397,-76.70345508,GIC,calculated,GMU,no GIC comparison file
537978446,41.12238361,-104.722856,GIC,calculated,GMU,no GIC comparison file
538545686,39.81805454,-75.43308376,GIC,calculated,GMU,no GIC comparison file
538577690,39.60857055,-75.62927821,GIC,calculated,GMU,no GIC comparison file
539133642,39.90174846,-75.29619495,GIC,calculated,GMU,no GIC comparison file
539885676,40.00175821,-75.22760124,GIC,calculated,GMU,no GIC comparison file
539907745,40.00007399,-75.14879193,GIC,calculated,GMU,no GIC comparison file
540016876,39.95211949,-74.37786007,GIC,calculated,GMU,no GIC comparison file
540016880,40.03610139,-74.27993001,GIC,calculated,GMU,no GIC comparison file
540035344,39.68998483,-74.26129,GIC,calculated,GMU,no GIC comparison file
541739865,43.95321012,-91.28269906,GIC,calculated,GMU,no GIC comparison file
542823436,40.05169324,-85.20790544,GIC,calculated,GMU,no GIC comparison file
542833043,33.16246263,-111.4929053,GIC,calculated,GMU,no GIC comparison file
543616525,43.16762653,-70.81780727,GIC,calculated,GMU,no GIC comparison file
543804363,43.78161513,-70.20324876,GIC,calculated,GMU,no GIC comparison file
544430664,36.07479595,-98.7597547,GIC,calculated,GMU,no GIC comparison file
544432394,35.72810981,-97.79233709,GIC,calculated,GMU,no GIC comparison file
544443680,37.46741079,-99.87683265,GIC,calculated,GMU,no GIC comparison file
544451870,37.85375712,-99.73683305,GIC,calculated,GMU,no GIC comparison file
544451871,37.85364539,-99.73843304,GIC,calculated,GMU,no GIC comparison file
544455105,38.93214287,-99.35992508,GIC,calculated,GMU,no GIC comparison file
544455106,38.93363945,-99.36253877,GIC,calculated,GMU,no GIC comparison file
545994660,28.20335371,-82.6831179,GIC,calculated,GMU,no GIC comparison file
546464483,28.05402534,-82.7241486,GIC,calculated,GMU,no GIC comparison file
547156040,34.95686189,-92.04887554,GIC,calculated,GMU,no GIC comparison file
548159224,32.61803608,-83.7277464,GIC,calculated,GMU,no GIC comparison file
548625778,28.11971941,-81.5520856,GIC,calculated,GMU,no GIC comparison file
548631202,28.24916721,-81.5526623,GIC,calculated,GMU,no GIC comparison file
550174122,34.22428515,-81.39542589,GIC,calculated,GMU,no GIC comparison file
550195254,29.62805301,-81.58138551,GIC,calculated,GMU,no GIC comparison file
551489184,40.99928761,-75.03385361,GIC,calculated,GMU,no GIC comparison file
552651599,39.98484251,-75.07722191,GIC,calculated,GMU,no GIC comparison file
556862804,43.81163736,-83.11860628,GIC,calculated,GMU,no GIC comparison file
556862808,43.82953224,-82.86906186,GIC,calculated,GMU,no GIC comparison file
556866049,43.38599035,-82.79932011,GIC,calculated,GMU,no GIC comparison file
556868316,42.91920847,-82.70508434,GIC,calculated,GMU,no GIC comparison file
556898140,43.36922888,-83.6916154,GIC,calculated,GMU,no GIC comparison file
558906897,30.33623675,-81.4882095,GIC,calculated,GMU,no GIC comparison file
559192876,30.23526478,-81.5217008,GIC,calculated,GMU,no GIC comparison file
565173786,27.70368223,-81.74913825,GIC,calculated,GMU,no GIC comparison file
565483795,41.83997488,-83.77018923,GIC,calculated,GMU,no GIC comparison file
568567584,38.3535835,-77.45584753,GIC,calculated,GMU,no GIC comparison file
569126451,35.19116365,-114.2354919,GIC,calculated,GMU,no GIC comparison file
569126456,35.35517623,-114.1730784,GIC,calculated,GMU,no GIC comparison file
569162457,41.6687309,-83.44229415,GIC,calculated,GMU,no GIC comparison file
569474702,37.33222649,-94.60954662,GIC,calculated,GMU,no GIC comparison file
572216032,36.78404403,-78.92419606,GIC,calculated,GMU,no GIC comparison file
572216198,37.3755235,-79.89323838,GIC,calculated,GMU,no GIC comparison file
573060706,30.41587485,-95.32811685,GIC,calculated,GMU,no GIC comparison file
573060803,30.4400829,-95.52011525,GIC,calculated,GMU,no GIC comparison file
573442990,30.08620577,-95.44038818,GIC,calculated,GMU,no GIC comparison file
577779606,40.92834063,-84.56062023,GIC,calculated,GMU,no GIC comparison file
577875645,42.26587001,-85.76804923,GIC,calculated,GMU,no GIC comparison file
578427831,37.47722401,-77.23748368,GIC,calculated,GMU,no GIC comparison file
579007348,31.99188313,-110.7079453,GIC,calculated,GMU,no GIC comparison file
579500908,30.04539706,-94.37393047,GIC,calculated,GMU,no GIC comparison file
580149385,39.07671691,-83.90778397,GIC,calculated,GMU,no GIC comparison file
581085389,42.6692415,-83.00347895,GIC,calculated,GMU,no GIC comparison file
581728316,42.28908162,-83.189997,GIC,calculated,GMU,no GIC comparison file
582800668,29.48905482,-95.46653158,GIC,calculated,GMU,no GIC comparison file
583738904,39.91326351,-75.10065666,GIC,calculated,GMU,no GIC comparison file
584087505,36.93665381,-77.75901603,GIC,calculated,GMU,no GIC comparison file
584087527,36.76113074,-77.71121137,GIC,calculated,GMU,no GIC comparison file
584087528,36.72313924,-77.65538503,GIC,calculated,GMU,no GIC comparison file
584268705,37.86744625,-78.37928029,GIC,calculated,GMU,no GIC comparison file
584422093,40.78489053,-89.70056982,GIC,calculated,GMU,no GIC comparison file
584482034,39.83672631,-91.59513365,GIC,calculated,GMU,no GIC comparison file
584483240,39.87855163,-91.35669756,GIC,calculated,GMU,no GIC comparison file
584487024,39.57723044,-89.58336058,GIC,calculated,GMU,no GIC comparison file
585007299,30.07407325,-81.60156476,GIC,calculated,GMU,no GIC comparison file
585546822,38.69126933,-77.59586627,GIC,calculated,GMU,no GIC comparison file
585996440,32.96241026,-111.9948662,GIC,calculated,GMU,no GIC comparison file
586730852,29.93992843,-95.5331301,GIC,calculated,GMU,no GIC comparison file
586972839,29.59386963,-81.28929187,GIC,calculated,GMU,no GIC comparison file
587702268,38.89387447,-77.56452201,GIC,calculated,GMU,no GIC comparison file
587999180,40.72085179,-81.54070818,GIC,calculated,GMU,no GIC comparison file
588242355,41.11494733,-76.15840317,GIC,calculated,GMU,no GIC comparison file
591369155,35.41193353,-112.2140929,GIC,calculated,GMU,no GIC comparison file
591440710,34.00955818,-84.28449361,GIC,calculated,GMU,no GIC comparison file
596085291,32.65159838,-86.7389616,GIC,calculated,GMU,no GIC comparison file
596085292,32.64848805,-86.73842915,GIC,calculated,GMU,no GIC comparison file
603162352,35.64484656,-89.97028074,GIC,calculated,GMU,no GIC comparison file
603747670,36.51468332,-89.58428904,GIC,calculated,GMU,no GIC comparison file
604077135,30.43164921,-92.40856012,GIC,calculated,GMU,no GIC comparison file
605091239,36.81718077,-97.12564511,GIC,calculated,GMU,no GIC comparison file
605904531,38.99086747,-95.81267149,GIC,calculated,GMU,no GIC comparison file
605922392,33.78125107,-78.88696513,GIC,calculated,GMU,no GIC comparison file
606365604,33.7980872,-83.9346289,GIC,calculated,GMU,no GIC comparison file
606815359,33.58450445,-83.2824675,GIC,calculated,GMU,no GIC comparison file
607473124,39.73475121,-94.76138414,GIC,calculated,GMU,no GIC comparison file
607853582,43.8005203,-92.68245295,GIC,calculated,GMU,no GIC comparison file
607893468,33.28943403,-89.42188418,GIC,calculated,GMU,no GIC comparison file
610259049,40.1581217,-88.33997419,GIC,calculated,GMU,no GIC comparison file
610277553,40.9732327,-90.33023376,GIC,calculated,GMU,no GIC comparison file
610277575,39.23592686,-87.54641012,GIC,calculated,GMU,no GIC comparison file
610277576,39.41151869,-89.10466084,GIC,calculated,GMU,no GIC comparison file
610277581,40.59459692,-89.76207503,GIC,calculated,GMU,no GIC comparison file
610277584,40.34273457,-90.31751994,GIC,calculated,GMU,no GIC comparison file
611284050,37.86974398,-99.79635253,GIC,calculated,GMU,no GIC comparison file
612123213,39.86793989,-85.97092352,GIC,calculated,GMU,no GIC comparison file
613224223,39.23334497,-96.58940837,GIC,calculated,GMU,no GIC comparison file
614144397,36.32259688,-104.0424725,GIC,calculated,GMU,no GIC comparison file
617087403,27.86456222,-80.52027347,GIC,calculated,GMU,no GIC comparison file
617369078,27.86231903,-82.60469707,GIC,calculated,GMU,no GIC comparison file
621628370,30.2567281,-91.16815165,GIC,calculated,GMU,no GIC comparison file
621633337,27.31886898,-80.37520501,GIC,calculated,GMU,no GIC comparison file
623949040,32.37648937,-88.5470016,GIC,calculated,GMU,no GIC comparison file
625429660,33.4521998,-104.4513833,GIC,calculated,GMU,no GIC comparison file
625984143,40.36918547,-74.92956664,GIC,calculated,GMU,no GIC comparison file
627462478,41.62261031,-87.42991928,GIC,calculated,GMU,no GIC comparison file
628691243,41.47364325,-83.63321646,GIC,calculated,GMU,no GIC comparison file
631392692,41.16376006,-80.74781122,GIC,calculated,GMU,no GIC comparison file
632208850,31.818833,-98.66364779,GIC,calculated,GMU,no GIC comparison file
632301973,29.62952845,-90.9161311,GIC,calculated,GMU,no GIC comparison file
634959280,39.95864761,-83.18113166,GIC,calculated,GMU,no GIC comparison file
635254898,38.97274201,-94.87955168,GIC,calculated,GMU,no GIC comparison file
635749476,33.33590735,-83.65328865,GIC,calculated,GMU,no GIC comparison file
637030952,38.61910916,-78.68567213,GIC,calculated,GMU,no GIC comparison file
638052449,39.06066397,-89.40295112,GIC,calculated,GMU,no GIC comparison file
638514006,37.68903092,-77.68355772,GIC,calculated,GMU,no GIC comparison file
639816983,38.70028251,-76.8278008,GIC,calculated,GMU,no GIC comparison file
640750642,44.53122792,-96.16203228,GIC,calculated,GMU,no GIC comparison file
640939497,37.38136249,-77.38518451,GIC,calculated,GMU,no GIC comparison file
641025665,45.28150813,-96.50693879,GIC,calculated,GMU,no GIC comparison file
641037399,42.01686745,-97.74463239,GIC,calculated,GMU,no GIC comparison file
641704663,44.51537989,-94.82848223,GIC,calculated,GMU,no GIC comparison file
642011496,44.55506529,-93.65683184,GIC,calculated,GMU,no GIC comparison file
645275925,40.29564882,-76.74174581,GIC,calculated,GMU,no GIC comparison file
648758879,40.74931873,-74.07232021,GIC,calculated,GMU,no GIC comparison file
648762808,40.74808414,-74.07043035,GIC,calculated,GMU,no GIC comparison file
648762809,40.83393138,-74.01619713,GIC,calculated,GMU,no GIC comparison file
649365063,44.7734772,-95.60171693,GIC,calculated,GMU,no GIC comparison file
650729717,40.44707275,-76.1292364,GIC,calculated,GMU,no GIC comparison file
650748713,47.79929648,-102.9303058,GIC,calculated,GMU,no GIC comparison file
650748715,47.86543074,-103.4707162,GIC,calculated,GMU,no GIC comparison file
652943490,33.45334605,-84.90545947,GIC,calculated,GMU,no GIC comparison file
652943501,33.32195922,-83.49745141,GIC,calculated,GMU,no GIC comparison file
654550161,34.1091603,-86.11657391,GIC,calculated,GMU,no GIC comparison file
655918618,46.05798717,-87.50768348,GIC,calculated,GMU,no GIC comparison file
656743294,31.44712085,-84.1338426,GIC,calculated,GMU,no GIC comparison file
661610744,44.782951,-93.04176669,GIC,calculated,GMU,no GIC comparison file
664185793,41.56516065,-90.8117508,GIC,calculated,GMU,no GIC comparison file
664275625,35.00644721,-81.89637205,GIC,calculated,GMU,no GIC comparison file
664312319,47.41035347,-102.7653297,GIC,calculated,GMU,no GIC comparison file
665590821,44.73834244,-68.75233404,GIC,calculated,GMU,no GIC comparison file
669039341,34.06599063,-84.06938024,GIC,calculated,GMU,no GIC comparison file
669594105,44.14098754,-70.18605901,GIC,calculated,GMU,no GIC comparison file
671321271,40.64168452,-74.2340576,GIC,calculated,GMU,no GIC comparison file
671357385,36.77101566,-76.30333129,GIC,calculated,GMU,no GIC comparison file
672580341,35.0092264,-114.4925651,GIC,calculated,GMU,no GIC comparison file
673875190,37.47132841,-96.4190891,GIC,calculated,GMU,no GIC comparison file
674003296,40.6940841,-74.10559621,GIC,calculated,GMU,no GIC comparison file
674358942,37.70969694,-78.28859436,GIC,calculated,GMU,no GIC comparison file
676379451,40.62392283,-74.21115536,GIC,calculated,GMU,no GIC comparison file
678222311,34.66673723,-84.97131323,GIC,calculated,GMU,no GIC comparison file
682995566,39.96478004,-80.80493445,GIC,calculated,GMU,no GIC comparison file
682995567,39.96581353,-80.80687683,GIC,calculated,GMU,no GIC comparison file
683030313,34.15391064,-83.66929778,GIC,calculated,GMU,no GIC comparison file
683031504,34.17944535,-83.6468831,GIC,calculated,GMU,no GIC comparison file
683623096,27.212153,-80.41665253,GIC,calculated,GMU,no GIC comparison file
684446020,38.40983857,-78.92813777,GIC,calculated,GMU,no GIC comparison file
684629357,30.37038649,-83.1824518,GIC,calculated,GMU,no GIC comparison file
685647610,29.62438565,-90.92157557,GIC,calculated,GMU,no GIC comparison file
686311672,38.26617228,-95.58781536,GIC,calculated,GMU,no GIC comparison file
686326402,38.91742564,-77.49156077,GIC,calculated,GMU,no GIC comparison file
686326407,38.99600601,-77.4383928,GIC,calculated,GMU,no GIC comparison file
